#Header as per the description in tests/validateCat.py.  The columns (if they
#exist) must be labeled with these names, although not necessarily in this order.  Columns that have
#no default listed must exist.  There are other caveats in settings.py
#id| ra| decl| umag| gmag| rmag| imag| zmag| ymag| specname| muRa| muDec| distance| doRed| varDictionary
9410|212.848485|-29.696970|21.7050|21.7050|21.7050|21.7050|21.7050|21.7050|sed_flat_norm.txt.gz|0.|0.|94.6900|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.6900}
9411|212.848485|-29.666667|21.7055|21.7055|21.7055|21.7055|21.7055|21.7055|sed_flat_norm.txt.gz|0.|0.|94.6990|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.6990}
9412|212.848485|-29.636364|21.7060|21.7060|21.7060|21.7060|21.7060|21.7060|sed_flat_norm.txt.gz|0.|0.|94.7080|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.7080}
9413|212.848485|-29.606061|21.7065|21.7065|21.7065|21.7065|21.7065|21.7065|sed_flat_norm.txt.gz|0.|0.|94.7170|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.7170}
9414|212.848485|-29.575758|21.7070|21.7070|21.7070|21.7070|21.7070|21.7070|sed_flat_norm.txt.gz|0.|0.|94.7260|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.7260}
9415|212.848485|-29.545455|21.7075|21.7075|21.7075|21.7075|21.7075|21.7075|sed_flat_norm.txt.gz|0.|0.|94.7350|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.7350}
9416|212.848485|-29.515152|21.7080|21.7080|21.7080|21.7080|21.7080|21.7080|sed_flat_norm.txt.gz|0.|0.|94.7440|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.7440}
9417|212.848485|-29.484848|21.7085|21.7085|21.7085|21.7085|21.7085|21.7085|sed_flat_norm.txt.gz|0.|0.|94.7530|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.7530}
9418|212.848485|-29.454545|21.7090|21.7090|21.7090|21.7090|21.7090|21.7090|sed_flat_norm.txt.gz|0.|0.|94.7620|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.7620}
9419|212.848485|-29.424242|21.7095|21.7095|21.7095|21.7095|21.7095|21.7095|sed_flat_norm.txt.gz|0.|0.|94.7710|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.7710}
9420|212.848485|-29.393939|21.7100|21.7100|21.7100|21.7100|21.7100|21.7100|sed_flat_norm.txt.gz|0.|0.|94.7800|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.7800}
9421|212.848485|-29.363636|21.7105|21.7105|21.7105|21.7105|21.7105|21.7105|sed_flat_norm.txt.gz|0.|0.|94.7890|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.7890}
9422|212.848485|-29.333333|21.7110|21.7110|21.7110|21.7110|21.7110|21.7110|sed_flat_norm.txt.gz|0.|0.|94.7980|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.7980}
9423|212.848485|-29.303030|21.7115|21.7115|21.7115|21.7115|21.7115|21.7115|sed_flat_norm.txt.gz|0.|0.|94.8070|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.8070}
9424|212.848485|-29.272727|21.7120|21.7120|21.7120|21.7120|21.7120|21.7120|sed_flat_norm.txt.gz|0.|0.|94.8160|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.8160}
9425|212.848485|-29.242424|21.7125|21.7125|21.7125|21.7125|21.7125|21.7125|sed_flat_norm.txt.gz|0.|0.|94.8250|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.8250}
9426|212.848485|-29.212121|21.7130|21.7130|21.7130|21.7130|21.7130|21.7130|sed_flat_norm.txt.gz|0.|0.|94.8340|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.8340}
9427|212.848485|-29.181818|21.7135|21.7135|21.7135|21.7135|21.7135|21.7135|sed_flat_norm.txt.gz|0.|0.|94.8430|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.8430}
9428|212.848485|-29.151515|21.7140|21.7140|21.7140|21.7140|21.7140|21.7140|sed_flat_norm.txt.gz|0.|0.|94.8520|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.8520}
9429|212.848485|-29.121212|21.7145|21.7145|21.7145|21.7145|21.7145|21.7145|sed_flat_norm.txt.gz|0.|0.|94.8610|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.8610}
9430|212.848485|-29.090909|21.7150|21.7150|21.7150|21.7150|21.7150|21.7150|sed_flat_norm.txt.gz|0.|0.|94.8700|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.8700}
9431|212.848485|-29.060606|21.7155|21.7155|21.7155|21.7155|21.7155|21.7155|sed_flat_norm.txt.gz|0.|0.|94.8790|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.8790}
9432|212.848485|-29.030303|21.7160|21.7160|21.7160|21.7160|21.7160|21.7160|sed_flat_norm.txt.gz|0.|0.|94.8880|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.8880}
9433|212.848485|-29.000000|21.7165|21.7165|21.7165|21.7165|21.7165|21.7165|sed_flat_norm.txt.gz|0.|0.|94.8970|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.8970}
9434|212.848485|-28.969697|21.7170|21.7170|21.7170|21.7170|21.7170|21.7170|sed_flat_norm.txt.gz|0.|0.|94.9060|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.9060}
9435|212.848485|-28.939394|21.7175|21.7175|21.7175|21.7175|21.7175|21.7175|sed_flat_norm.txt.gz|0.|0.|94.9150|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.9150}
9436|212.848485|-28.909091|21.7180|21.7180|21.7180|21.7180|21.7180|21.7180|sed_flat_norm.txt.gz|0.|0.|94.9240|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.9240}
9437|212.848485|-28.878788|21.7185|21.7185|21.7185|21.7185|21.7185|21.7185|sed_flat_norm.txt.gz|0.|0.|94.9330|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.9330}
9438|212.848485|-28.848485|21.7190|21.7190|21.7190|21.7190|21.7190|21.7190|sed_flat_norm.txt.gz|0.|0.|94.9420|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.9420}
9439|212.848485|-28.818182|21.7195|21.7195|21.7195|21.7195|21.7195|21.7195|sed_flat_norm.txt.gz|0.|0.|94.9510|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.9510}
9440|212.848485|-28.787879|21.7200|21.7200|21.7200|21.7200|21.7200|21.7200|sed_flat_norm.txt.gz|0.|0.|94.9600|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.9600}
9441|212.848485|-28.757576|21.7205|21.7205|21.7205|21.7205|21.7205|21.7205|sed_flat_norm.txt.gz|0.|0.|94.9690|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.9690}
9442|212.848485|-28.727273|21.7210|21.7210|21.7210|21.7210|21.7210|21.7210|sed_flat_norm.txt.gz|0.|0.|94.9780|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.9780}
9443|212.848485|-28.696970|21.7215|21.7215|21.7215|21.7215|21.7215|21.7215|sed_flat_norm.txt.gz|0.|0.|94.9870|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':85.9870}
9444|212.848485|-28.666667|21.7220|21.7220|21.7220|21.7220|21.7220|21.7220|sed_flat_norm.txt.gz|0.|0.|94.9960|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':85.9960}
9445|212.848485|-28.636364|21.7225|21.7225|21.7225|21.7225|21.7225|21.7225|sed_flat_norm.txt.gz|0.|0.|95.0050|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.0050}
9446|212.848485|-28.606061|21.7230|21.7230|21.7230|21.7230|21.7230|21.7230|sed_flat_norm.txt.gz|0.|0.|95.0140|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.0140}
9447|212.848485|-28.575758|21.7235|21.7235|21.7235|21.7235|21.7235|21.7235|sed_flat_norm.txt.gz|0.|0.|95.0230|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.0230}
9448|212.848485|-28.545455|21.7240|21.7240|21.7240|21.7240|21.7240|21.7240|sed_flat_norm.txt.gz|0.|0.|95.0320|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.0320}
9449|212.848485|-28.515152|21.7245|21.7245|21.7245|21.7245|21.7245|21.7245|sed_flat_norm.txt.gz|0.|0.|95.0410|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.0410}
9450|212.848485|-28.484848|21.7250|21.7250|21.7250|21.7250|21.7250|21.7250|sed_flat_norm.txt.gz|0.|0.|95.0500|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.0500}
9451|212.848485|-28.454545|21.7255|21.7255|21.7255|21.7255|21.7255|21.7255|sed_flat_norm.txt.gz|0.|0.|95.0590|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.0590}
9452|212.848485|-28.424242|21.7260|21.7260|21.7260|21.7260|21.7260|21.7260|sed_flat_norm.txt.gz|0.|0.|95.0680|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.0680}
9453|212.848485|-28.393939|21.7265|21.7265|21.7265|21.7265|21.7265|21.7265|sed_flat_norm.txt.gz|0.|0.|95.0770|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.0770}
9454|212.848485|-28.363636|21.7270|21.7270|21.7270|21.7270|21.7270|21.7270|sed_flat_norm.txt.gz|0.|0.|95.0860|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.0860}
9455|212.848485|-28.333333|21.7275|21.7275|21.7275|21.7275|21.7275|21.7275|sed_flat_norm.txt.gz|0.|0.|95.0950|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.0950}
9456|212.848485|-28.303030|21.7280|21.7280|21.7280|21.7280|21.7280|21.7280|sed_flat_norm.txt.gz|0.|0.|95.1040|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.1040}
9457|212.848485|-28.272727|21.7285|21.7285|21.7285|21.7285|21.7285|21.7285|sed_flat_norm.txt.gz|0.|0.|95.1130|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.1130}
9458|212.848485|-28.242424|21.7290|21.7290|21.7290|21.7290|21.7290|21.7290|sed_flat_norm.txt.gz|0.|0.|95.1220|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.1220}
9459|212.848485|-28.212121|21.7295|21.7295|21.7295|21.7295|21.7295|21.7295|sed_flat_norm.txt.gz|0.|0.|95.1310|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.1310}
9460|212.848485|-28.181818|21.7300|21.7300|21.7300|21.7300|21.7300|21.7300|sed_flat_norm.txt.gz|0.|0.|95.1400|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.1400}
9461|212.848485|-28.151515|21.7305|21.7305|21.7305|21.7305|21.7305|21.7305|sed_flat_norm.txt.gz|0.|0.|95.1490|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.1490}
9462|212.848485|-28.121212|21.7310|21.7310|21.7310|21.7310|21.7310|21.7310|sed_flat_norm.txt.gz|0.|0.|95.1580|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.1580}
9463|212.848485|-28.090909|21.7315|21.7315|21.7315|21.7315|21.7315|21.7315|sed_flat_norm.txt.gz|0.|0.|95.1670|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.1670}
9464|212.848485|-28.060606|21.7320|21.7320|21.7320|21.7320|21.7320|21.7320|sed_flat_norm.txt.gz|0.|0.|95.1760|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.1760}
9465|212.848485|-28.030303|21.7325|21.7325|21.7325|21.7325|21.7325|21.7325|sed_flat_norm.txt.gz|0.|0.|95.1850|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.1850}
9466|212.848485|-28.000000|21.7330|21.7330|21.7330|21.7330|21.7330|21.7330|sed_flat_norm.txt.gz|0.|0.|95.1940|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.1940}
9467|212.848485|-27.969697|21.7335|21.7335|21.7335|21.7335|21.7335|21.7335|sed_flat_norm.txt.gz|0.|0.|95.2030|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.2030}
9468|212.848485|-27.939394|21.7340|21.7340|21.7340|21.7340|21.7340|21.7340|sed_flat_norm.txt.gz|0.|0.|95.2120|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.2120}
9469|212.848485|-27.909091|21.7345|21.7345|21.7345|21.7345|21.7345|21.7345|sed_flat_norm.txt.gz|0.|0.|95.2210|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.2210}
9470|212.848485|-27.878788|21.7350|21.7350|21.7350|21.7350|21.7350|21.7350|sed_flat_norm.txt.gz|0.|0.|95.2300|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.2300}
9471|212.848485|-27.848485|21.7355|21.7355|21.7355|21.7355|21.7355|21.7355|sed_flat_norm.txt.gz|0.|0.|95.2390|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.2390}
9472|212.848485|-27.818182|21.7360|21.7360|21.7360|21.7360|21.7360|21.7360|sed_flat_norm.txt.gz|0.|0.|95.2480|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.2480}
9473|212.848485|-27.787879|21.7365|21.7365|21.7365|21.7365|21.7365|21.7365|sed_flat_norm.txt.gz|0.|0.|95.2570|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.2570}
9474|212.848485|-27.757576|21.7370|21.7370|21.7370|21.7370|21.7370|21.7370|sed_flat_norm.txt.gz|0.|0.|95.2660|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.2660}
9475|212.848485|-27.727273|21.7375|21.7375|21.7375|21.7375|21.7375|21.7375|sed_flat_norm.txt.gz|0.|0.|95.2750|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.2750}
9476|212.848485|-27.696970|21.7380|21.7380|21.7380|21.7380|21.7380|21.7380|sed_flat_norm.txt.gz|0.|0.|95.2840|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.2840}
9477|212.848485|-27.666667|21.7385|21.7385|21.7385|21.7385|21.7385|21.7385|sed_flat_norm.txt.gz|0.|0.|95.2930|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.2930}
9478|212.848485|-27.636364|21.7390|21.7390|21.7390|21.7390|21.7390|21.7390|sed_flat_norm.txt.gz|0.|0.|95.3020|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.3020}
9479|212.848485|-27.606061|21.7395|21.7395|21.7395|21.7395|21.7395|21.7395|sed_flat_norm.txt.gz|0.|0.|95.3110|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.3110}
9480|212.848485|-27.575758|21.7400|21.7400|21.7400|21.7400|21.7400|21.7400|sed_flat_norm.txt.gz|0.|0.|95.3200|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.3200}
9481|212.848485|-27.545455|21.7405|21.7405|21.7405|21.7405|21.7405|21.7405|sed_flat_norm.txt.gz|0.|0.|95.3290|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.3290}
9482|212.848485|-27.515152|21.7410|21.7410|21.7410|21.7410|21.7410|21.7410|sed_flat_norm.txt.gz|0.|0.|95.3380|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.3380}
9483|212.848485|-27.484848|21.7415|21.7415|21.7415|21.7415|21.7415|21.7415|sed_flat_norm.txt.gz|0.|0.|95.3470|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.3470}
9484|212.848485|-27.454545|21.7420|21.7420|21.7420|21.7420|21.7420|21.7420|sed_flat_norm.txt.gz|0.|0.|95.3560|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.3560}
9485|212.848485|-27.424242|21.7425|21.7425|21.7425|21.7425|21.7425|21.7425|sed_flat_norm.txt.gz|0.|0.|95.3650|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.3650}
9486|212.848485|-27.393939|21.7430|21.7430|21.7430|21.7430|21.7430|21.7430|sed_flat_norm.txt.gz|0.|0.|95.3740|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.3740}
9487|212.848485|-27.363636|21.7435|21.7435|21.7435|21.7435|21.7435|21.7435|sed_flat_norm.txt.gz|0.|0.|95.3830|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.3830}
9488|212.848485|-27.333333|21.7440|21.7440|21.7440|21.7440|21.7440|21.7440|sed_flat_norm.txt.gz|0.|0.|95.3920|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.3920}
9489|212.848485|-27.303030|21.7445|21.7445|21.7445|21.7445|21.7445|21.7445|sed_flat_norm.txt.gz|0.|0.|95.4010|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.4010}
9490|212.848485|-27.272727|21.7450|21.7450|21.7450|21.7450|21.7450|21.7450|sed_flat_norm.txt.gz|0.|0.|95.4100|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.4100}
9491|212.848485|-27.242424|21.7455|21.7455|21.7455|21.7455|21.7455|21.7455|sed_flat_norm.txt.gz|0.|0.|95.4190|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.4190}
9492|212.848485|-27.212121|21.7460|21.7460|21.7460|21.7460|21.7460|21.7460|sed_flat_norm.txt.gz|0.|0.|95.4280|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.4280}
9493|212.848485|-27.181818|21.7465|21.7465|21.7465|21.7465|21.7465|21.7465|sed_flat_norm.txt.gz|0.|0.|95.4370|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.4370}
9494|212.848485|-27.151515|21.7470|21.7470|21.7470|21.7470|21.7470|21.7470|sed_flat_norm.txt.gz|0.|0.|95.4460|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.4460}
9495|212.848485|-27.121212|21.7475|21.7475|21.7475|21.7475|21.7475|21.7475|sed_flat_norm.txt.gz|0.|0.|95.4550|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.4550}
9496|212.848485|-27.090909|21.7480|21.7480|21.7480|21.7480|21.7480|21.7480|sed_flat_norm.txt.gz|0.|0.|95.4640|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.4640}
9497|212.848485|-27.060606|21.7485|21.7485|21.7485|21.7485|21.7485|21.7485|sed_flat_norm.txt.gz|0.|0.|95.4730|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.4730}
9498|212.848485|-27.030303|21.7490|21.7490|21.7490|21.7490|21.7490|21.7490|sed_flat_norm.txt.gz|0.|0.|95.4820|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.4820}
9499|212.848485|-27.000000|21.7495|21.7495|21.7495|21.7495|21.7495|21.7495|sed_flat_norm.txt.gz|0.|0.|95.4910|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.4910}
9500|212.878788|-30.000000|21.7500|21.7500|21.7500|21.7500|21.7500|21.7500|sed_flat_norm.txt.gz|0.|0.|95.5000|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.5000}
9501|212.878788|-29.969697|21.7505|21.7505|21.7505|21.7505|21.7505|21.7505|sed_flat_norm.txt.gz|0.|0.|95.5090|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.5090}
9502|212.878788|-29.939394|21.7510|21.7510|21.7510|21.7510|21.7510|21.7510|sed_flat_norm.txt.gz|0.|0.|95.5180|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.5180}
9503|212.878788|-29.909091|21.7515|21.7515|21.7515|21.7515|21.7515|21.7515|sed_flat_norm.txt.gz|0.|0.|95.5270|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.5270}
9504|212.878788|-29.878788|21.7520|21.7520|21.7520|21.7520|21.7520|21.7520|sed_flat_norm.txt.gz|0.|0.|95.5360|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.5360}
9505|212.878788|-29.848485|21.7525|21.7525|21.7525|21.7525|21.7525|21.7525|sed_flat_norm.txt.gz|0.|0.|95.5450|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.5450}
9506|212.878788|-29.818182|21.7530|21.7530|21.7530|21.7530|21.7530|21.7530|sed_flat_norm.txt.gz|0.|0.|95.5540|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.5540}
9507|212.878788|-29.787879|21.7535|21.7535|21.7535|21.7535|21.7535|21.7535|sed_flat_norm.txt.gz|0.|0.|95.5630|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.5630}
9508|212.878788|-29.757576|21.7540|21.7540|21.7540|21.7540|21.7540|21.7540|sed_flat_norm.txt.gz|0.|0.|95.5720|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.5720}
9509|212.878788|-29.727273|21.7545|21.7545|21.7545|21.7545|21.7545|21.7545|sed_flat_norm.txt.gz|0.|0.|95.5810|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.5810}
9510|212.878788|-29.696970|21.7550|21.7550|21.7550|21.7550|21.7550|21.7550|sed_flat_norm.txt.gz|0.|0.|95.5900|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.5900}
9511|212.878788|-29.666667|21.7555|21.7555|21.7555|21.7555|21.7555|21.7555|sed_flat_norm.txt.gz|0.|0.|95.5990|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.5990}
9512|212.878788|-29.636364|21.7560|21.7560|21.7560|21.7560|21.7560|21.7560|sed_flat_norm.txt.gz|0.|0.|95.6080|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.6080}
9513|212.878788|-29.606061|21.7565|21.7565|21.7565|21.7565|21.7565|21.7565|sed_flat_norm.txt.gz|0.|0.|95.6170|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.6170}
9514|212.878788|-29.575758|21.7570|21.7570|21.7570|21.7570|21.7570|21.7570|sed_flat_norm.txt.gz|0.|0.|95.6260|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.6260}
9515|212.878788|-29.545455|21.7575|21.7575|21.7575|21.7575|21.7575|21.7575|sed_flat_norm.txt.gz|0.|0.|95.6350|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.6350}
9516|212.878788|-29.515152|21.7580|21.7580|21.7580|21.7580|21.7580|21.7580|sed_flat_norm.txt.gz|0.|0.|95.6440|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.6440}
9517|212.878788|-29.484848|21.7585|21.7585|21.7585|21.7585|21.7585|21.7585|sed_flat_norm.txt.gz|0.|0.|95.6530|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.6530}
9518|212.878788|-29.454545|21.7590|21.7590|21.7590|21.7590|21.7590|21.7590|sed_flat_norm.txt.gz|0.|0.|95.6620|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.6620}
9519|212.878788|-29.424242|21.7595|21.7595|21.7595|21.7595|21.7595|21.7595|sed_flat_norm.txt.gz|0.|0.|95.6710|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.6710}
9520|212.878788|-29.393939|21.7600|21.7600|21.7600|21.7600|21.7600|21.7600|sed_flat_norm.txt.gz|0.|0.|95.6800|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.6800}
9521|212.878788|-29.363636|21.7605|21.7605|21.7605|21.7605|21.7605|21.7605|sed_flat_norm.txt.gz|0.|0.|95.6890|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.6890}
9522|212.878788|-29.333333|21.7610|21.7610|21.7610|21.7610|21.7610|21.7610|sed_flat_norm.txt.gz|0.|0.|95.6980|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.6980}
9523|212.878788|-29.303030|21.7615|21.7615|21.7615|21.7615|21.7615|21.7615|sed_flat_norm.txt.gz|0.|0.|95.7070|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.7070}
9524|212.878788|-29.272727|21.7620|21.7620|21.7620|21.7620|21.7620|21.7620|sed_flat_norm.txt.gz|0.|0.|95.7160|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.7160}
9525|212.878788|-29.242424|21.7625|21.7625|21.7625|21.7625|21.7625|21.7625|sed_flat_norm.txt.gz|0.|0.|95.7250|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.7250}
9526|212.878788|-29.212121|21.7630|21.7630|21.7630|21.7630|21.7630|21.7630|sed_flat_norm.txt.gz|0.|0.|95.7340|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.7340}
9527|212.878788|-29.181818|21.7635|21.7635|21.7635|21.7635|21.7635|21.7635|sed_flat_norm.txt.gz|0.|0.|95.7430|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.7430}
9528|212.878788|-29.151515|21.7640|21.7640|21.7640|21.7640|21.7640|21.7640|sed_flat_norm.txt.gz|0.|0.|95.7520|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.7520}
9529|212.878788|-29.121212|21.7645|21.7645|21.7645|21.7645|21.7645|21.7645|sed_flat_norm.txt.gz|0.|0.|95.7610|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.7610}
9530|212.878788|-29.090909|21.7650|21.7650|21.7650|21.7650|21.7650|21.7650|sed_flat_norm.txt.gz|0.|0.|95.7700|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.7700}
9531|212.878788|-29.060606|21.7655|21.7655|21.7655|21.7655|21.7655|21.7655|sed_flat_norm.txt.gz|0.|0.|95.7790|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.7790}
9532|212.878788|-29.030303|21.7660|21.7660|21.7660|21.7660|21.7660|21.7660|sed_flat_norm.txt.gz|0.|0.|95.7880|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.7880}
9533|212.878788|-29.000000|21.7665|21.7665|21.7665|21.7665|21.7665|21.7665|sed_flat_norm.txt.gz|0.|0.|95.7970|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.7970}
9534|212.878788|-28.969697|21.7670|21.7670|21.7670|21.7670|21.7670|21.7670|sed_flat_norm.txt.gz|0.|0.|95.8060|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.8060}
9535|212.878788|-28.939394|21.7675|21.7675|21.7675|21.7675|21.7675|21.7675|sed_flat_norm.txt.gz|0.|0.|95.8150|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.8150}
9536|212.878788|-28.909091|21.7680|21.7680|21.7680|21.7680|21.7680|21.7680|sed_flat_norm.txt.gz|0.|0.|95.8240|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.8240}
9537|212.878788|-28.878788|21.7685|21.7685|21.7685|21.7685|21.7685|21.7685|sed_flat_norm.txt.gz|0.|0.|95.8330|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.8330}
9538|212.878788|-28.848485|21.7690|21.7690|21.7690|21.7690|21.7690|21.7690|sed_flat_norm.txt.gz|0.|0.|95.8420|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.8420}
9539|212.878788|-28.818182|21.7695|21.7695|21.7695|21.7695|21.7695|21.7695|sed_flat_norm.txt.gz|0.|0.|95.8510|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.8510}
9540|212.878788|-28.787879|21.7700|21.7700|21.7700|21.7700|21.7700|21.7700|sed_flat_norm.txt.gz|0.|0.|95.8600|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':86.8600}
9541|212.878788|-28.757576|21.7705|21.7705|21.7705|21.7705|21.7705|21.7705|sed_flat_norm.txt.gz|0.|0.|95.8690|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':86.8690}
