id,filename,fieldid,ra,dec,gizisid,appmag,filtid,parallax,mura,mudec,vrad,teff,logg,feh,d,filtstr,sed,fluxnorm,magnorm,umag,gmag,rmag,imag,zmag,ymag,gal_l,gal_b,ebv
274,easter.2886.13.txt,2886,1.720085,5.127208,56,19.5,4,46.7,742.2,-25.9,0.0,1000,5.00,0.0,0.021,z,BD1000.dat,1.8966983979e-18,25.9022716645,27.194508194,25.6860953039,25.150161567,23.0051166832,19.5,17.9831308414,276.279241636,-26.3748527048,0.0
275,easter.2886.13.txt,2886,1.738659,5.127204,49,25.3,4,0.1,0.0,0.0,9.0,1000,5.00,0.0,10.000,z,BD1000.dat,9.07816929297e-21,31.7022716645,32.994508194,31.4860953039,30.950161567,28.8051166832,25.3,23.7831308414,276.348790141,-25.9505234301,0.0
276,easter.2886.13.txt,2886,1.757233,5.127200,35,23.0,3,50.0,174.3,1992.4,-55.0,1000,5.00,0.0,0.020,i,BD1000.dat,1.9056579484e-18,25.8971549814,27.1893915109,25.6809786208,25.1450448839,23.0,19.4948833168,17.9780141582,276.425822335,-25.5272814695,0.0
277,easter.2886.13.txt,2886,1.775807,5.127196,13,21.0,2,50.0,-70.7,-70.7,50.0,3750,7.50,0.0,0.020,r,bergeron_3750_75.dat_3950,9.02344044148e-17,21.7088369675,23.3038137514,21.8855182988,21.0,20.5771247892,20.3767567354,20.3128097265,276.510247013,-25.1052375615,0.0
278,easter.2886.13.txt,2886,1.794381,5.127190,17,19.0,4,200.0,39.9,-30.1,26.0,1000,5.00,0.0,0.005,z,BD1000.dat,3.00606437899e-18,25.4022716645,26.694508194,25.1860953039,24.650161567,22.5051166832,19.0,17.4831308414,276.602098185,-24.6845244236,0.0
279,easter.2886.13.txt,2886,1.812956,5.127185,57,18.0,4,34.9,155.4,-16.3,0.0,1800,5.00,0.0,0.029,z,BD1800.dat,7.52436911286e-18,24.4060921279,26.8017424385,24.4092857654,20.9785211738,19.379935871,18.0,17.2899785456,276.701106923,-24.2651961837,0.0
280,easter.2886.13.txt,2886,1.645789,5.145717,99,25.0,1,50.0,-845.2,1812.6,111.0,3800,5.00,0.0,0.020,g,m0.0Full.dat,4.67163732377e-18,24.9235945591,27.1536599427,25.0,23.7983523851,23.1977515829,22.90999052,22.7603044418,274.880721871,-28.0005277731,0.0
281,easter.2886.13.txt,2886,1.664364,5.145715,73,26.0,0,40.0,-1664.5,1108.7,0.0,35000,9.00,0.0,0.025,u,bergeron_35000_90.dat_39000,1.11191010133e-18,26.4820931688,26.0,26.4083148491,26.8877066386,27.2648049465,27.5557685339,27.7852852458,274.925730061,-27.5554320795,0.0
282,easter.2886.13.txt,2886,1.682938,5.145713,34,23.0,3,50.0,-1690.5,-3625.2,55.0,1000,5.00,0.0,0.020,i,BD1000.dat,1.9056579484e-18,25.8971549814,27.1893915109,25.6809786208,25.1450448839,23.0,19.4948833168,17.9780141582,274.978794906,-27.1110780487,0.0
283,easter.2886.13.txt,2886,1.701513,5.145711,33,23.0,3,50.0,-2457.5,1720.7,55.0,1000,5.00,0.0,0.020,i,BD1000.dat,1.9056579484e-18,25.8971549814,27.1893915109,25.6809786208,25.1450448839,23.0,19.4948833168,17.9780141582,275.039818167,-26.6675351047,0.0
284,easter.2886.13.txt,2886,1.720088,5.145708,10,20.5,3,10.0,-76.0,-62.0,-23.0,2000,5.00,0.0,0.010,i,BD2000.dat,1.85672405135e-18,25.9253989501,27.9569743869,25.9363702106,22.529087777,20.5,19.1520966389,18.3306095204,275.108758673,-26.2249515062,0.0
285,easter.2886.13.txt,2886,1.738663,5.145704,20,27.0,2,2.0,20.0,10.0,-32.0,2000,5.00,0.0,0.500,r,BD2000.dat,3.02261249939e-20,30.3963111731,32.4278866098,30.4072824336,27.0,24.970912223,23.6230088619,22.8015217434,275.185515681,-25.7834447102,0.0
286,easter.2886.13.txt,2886,1.757238,5.145700,51,21.4,3,17.5,1405.0,-51.0,-200.0,1800,5.00,0.0,0.057,i,BD1800.dat,1.17069682472e-18,26.4261562569,28.8218065674,26.4293498944,22.9985853028,21.4,20.020064129,19.3100426746,275.269928143,-25.3431207362,0.0
287,easter.2886.13.txt,2886,1.775812,5.145695,86,24.0,3,15.8,-210.0,59.0,55.0,1500,5.00,0.0,0.063,i,BD1500.dat,2.04497601557e-19,28.320546811,31.2079490236,28.597672427,25.6227394485,24.0,22.4473859602,21.7434201237,275.361957495,-24.9041265717,0.0
288,easter.2886.13.txt,2886,1.794387,5.145690,4,23.0,3,106.9,270.3,-348.5,9.4,1800,5.00,0.0,0.009,i,BD1000.dat,1.9056579484e-18,25.8971549814,27.1893915109,25.6809786208,25.1450448839,23.0,19.4948833168,17.9780141582,275.461457436,-24.46651681,0.0
289,easter.2886.13.txt,2886,1.645790,5.164217,77,25.0,4,10.0,-108.5,279.7,0.0,2000,5.00,0.0,0.100,z,BD2000.dat,8.5032709685e-21,31.7733023112,33.804877748,31.7842735718,28.3769911381,26.3479033611,25.0,24.1785128815,273.685121423,-27.9098567932,0.0
290,easter.2886.13.txt,2886,1.664365,5.164215,61,18.1,4,26.2,-145.8,-20.5,0.0,1000,5.00,0.0,0.038,z,BD1000.dat,6.88649564796e-18,24.5022716645,25.794508194,24.2860953039,23.750161567,21.6051166832,18.1,16.5831308414,273.736931924,-27.4474624481,0.0
291,easter.2886.13.txt,2886,1.682941,5.164213,87,25.0,3,10.0,100.0,77.0,-58.0,1500,5.00,0.0,0.100,i,BD1500.dat,8.14119615408e-20,29.320546811,32.2079490236,29.597672427,26.6227394485,25.0,23.4473859602,22.7434201237,273.796977222,-26.9858523737,0.0
292,easter.2886.13.txt,2886,1.701516,5.164211,74,22.0,4,10.0,176.7,242.4,0.0,2000,5.00,0.0,0.100,z,BD2000.dat,1.34767762716e-19,28.7733023112,30.804877748,28.7842735718,25.3769911381,23.3479033611,22.0,21.1785128815,273.865141608,-26.5251948081,0.0
293,easter.2886.13.txt,2886,1.720091,5.164208,52,23.4,3,17.5,51.0,1405.0,-200.0,1000,5.00,0.0,0.057,i,BD1000.dat,1.31839318868e-18,26.2971549814,27.5893915109,26.0809786208,25.5450448839,23.4,19.8948833168,18.3780141582,273.941384489,-26.0655909336,0.0
294,easter.2886.13.txt,2886,1.738667,5.164204,85,23.0,3,25.1,400.0,-100.0,-55.0,1500,5.00,0.0,0.040,i,BD1500.dat,5.13674750627e-19,27.320546811,30.2079490236,27.597672427,24.6227394485,23.0,21.4473859602,20.7434201237,274.025605335,-25.6071347382,0.0
295,easter.2886.13.txt,2886,1.757242,5.164200,76,24.0,4,10.0,-14.9,299.6,0.0,2000,5.00,0.0,0.100,z,BD2000.dat,2.13592509692e-20,30.7733023112,32.804877748,30.7842735718,27.3769911381,25.3479033611,24.0,23.1785128815,274.117630125,-25.1499822976,0.0
296,easter.2886.13.txt,2886,1.775817,5.164195,44,24.3,4,100.0,225.0,132.0,-45.0,325,4.35,0.0,0.010,z,BD325.dat,1.53989128805e-21,33.628542203,32.2778178684,33.1940214046,28.7787155642,26.7526525049,24.3,21.9886937539,274.217425819,-24.6942339613,0.0
297,easter.2886.13.txt,2886,1.794392,5.164190,29,22.0,3,40.0,-1200.0,-125.0,-10.0,1500,5.00,0.0,0.025,i,BD1500.dat,1.29029263631e-18,26.320546811,29.2079490236,26.597672427,23.6227394485,22.0,20.4473859602,19.7434201237,274.324833057,-24.2399923159,0.0
298,easter.2886.13.txt,2886,1.682943,5.182713,80,20.0,1,50.0,35.6,1999.7,0.0,3800,5.00,0.0,0.020,g,m0.0Full.dat,4.67163732377e-16,19.9235945591,22.1536599427,20.0,18.7983523851,18.1977515829,17.90999052,17.7603044418,272.617887076,-26.850812337,0.0
299,easter.2886.13.txt,2886,1.701519,5.182711,95,24.3,4,100.0,225.0,132.0,-45.0,325,4.35,0.0,0.010,z,BD325.dat,1.53989128805e-21,33.628542203,32.2778178684,33.1940214046,28.7787155642,26.7526525049,24.3,21.9886937539,272.693473343,-26.3732502098,0.0
300,easter.2886.13.txt,2886,1.720095,5.182708,81,25.0,1,50.0,1528.7,1289.7,0.0,3800,5.00,0.0,0.020,g,m0.0Full.dat,4.67163732377e-18,24.9235945591,27.1536599427,25.0,23.7983523851,23.1977515829,22.90999052,22.7603044418,272.777281018,-25.8968372716,0.0
301,easter.2886.13.txt,2886,1.738670,5.182704,24,23.0,1,30.0,200.0,100.0,0.0,9999,5.00,0.0,0.033,g,PNastrom.dat,1.01355680255e-17,24.082647126,22.5953263087,23.0,23.4336021319,23.5399536588,23.6014976744,23.1320862964,272.869195655,-25.4217185656,0.0
302,easter.2886.13.txt,2886,1.757246,5.182700,43,23.3,4,100.0,150.0,-250.0,7.0,325,4.35,0.0,0.010,z,BD325.dat,3.86803203245e-21,32.628542203,31.2778178684,32.1940214046,27.7787155642,25.7526525049,23.3,20.9886937539,272.969058717,-24.9479500201,0.0
